ID,Primary Thematic,Secondary Thematic,Platform,Content Family,Content Types,Owner Team,Author Team,Contact Team,Content Name (EN),Content Name (FR),Content Version,Default Language,Other Languages,Status,Creation Date,Published Date,Last Update Date,Next Review Date,Content Description,Activities,Audience,Data Classification,Periodicity,Key Words,Comms GPT?,Pre-Archiving?,Content Published Link,Content - Event Name,Content - Persons,Content - Geo,Content - BNPP Entities,Content - Times,Content - Cause,Content - Consequence,Content - Thematics
MED_276,Innovation,Data & AI;Client Experience,Teams;SharePoint,Product Launch,Live Stream,Brand,Employee Engagement,Communication,ESG Social Media Campaign 2024 — S12,Campagne Réseaux Sociaux ESG 2024 — S12,3.0,French,,Under Review,2023-01-19,2024-05-22,2024-12-07,2026-07-04,This media content covers innovation for managers. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Digital Publishing;Campaign Management,Partners;Executive Committee;Clients,Internal,Weekly,transformation;brand;campaign;digital,N/A,Yes,,Townhall,,Global;Europe,BNP Paribas CIB;Arval;BNP Paribas Cardif,Long-term,Regulatory Change,Client Acquisition,social;content
MED_277,Digital Transformation,Innovation;Risk Management,Mass Mailing,Editorial Series,Article,HR,Employee Engagement,Press & Media,Digital Transformation Intranet Series — S12,Série Intranet Transformation Digitale — S12,1.2,English,Spanish,Approved,2021-09-30,2024-09-09,2024-07-27,2026-10-21,This media content covers digital transformation for regulators. It provides engaging storytelling and brand alignment across digital channels.,Brand Management;Campaign Management;Stakeholder Engagement,Public,Public,Ad hoc,content;digital,No,No,,Digital Day,Head of Comms,LATAM;Europe,BNP Paribas CIB,Short-term,Regulatory Change,Brand Awareness,media;digital
MED_278,Risk Management,People & Culture;Client Experience,SharePoint;Intranet,External Campaign,Story,IT Operations,Employee Engagement,Communication,Compliance Awareness Podcast — S12,Podcast Sensibilisation Conformité — S12,1.1,French,Italian,Active,2022-04-01,2024-02-12,2025-02-03,2026-11-28,This media content covers risk management for all employees. It provides engaging storytelling and brand alignment across digital channels.,Communication,Public;Board;Partners,Confidential,Ad hoc,engagement;media;social;digital;content,In Progress,Yes,https://sharepoint.bnpparibas.com/media/278,,,Americas;Middle East,BNP Paribas SA;BNP Paribas Cardif,Immediate,Regulatory Change,Brand Awareness,engagement;ESG
MED_279,Digital Transformation,Operations,Corporate Website;SharePoint,External Campaign,Interactive Content,Strategy,Employee Engagement,Social Media,Annual Results Video Campaign — S12,Campagne Vidéo Résultats Annuels — S12,3.0,French,,Draft,2022-09-28,2024-04-19,2024-10-03,2026-10-08,This media content covers digital transformation for partners. It provides engaging storytelling and brand alignment across digital channels.,Campaign Management;Digital Publishing,Executive Committee,Public,Ad hoc,media;communication;engagement;social;transformation,Yes,Yes,,Townhall,CDO,LATAM,Hello bank!,,Client Request,Cost Reduction,awareness;digital;content;engagement
MED_280,Innovation,Finance,Social Media;SharePoint;Intranet,Brand Content,Interactive Content,Marketing,Employee Engagement,Communication,HR Onboarding Webinar Series — S12,Série Webinaires Onboarding RH — S12,2.2,French,French,Draft,2022-12-20,2024-04-19,2024-07-06,2026-05-03,This media content covers innovation for managers. It provides engaging storytelling and brand alignment across digital channels.,Communication,Partners,Restricted,Weekly,campaign;communication,N/A,Yes,,,,Global,Hello bank!;BNP Paribas CIB,Medium-term,Strategic Decision,,ESG;campaign
MED_281,Compliance,People & Culture,Teams;YouTube;Mass Mailing,Training Series,Interactive Content,Social Media,Social Media,Press & Media,Innovation Lab Showcase — S12,Showcase Lab Innovation — S12,2.0,English,,Archived,2021-09-20,2023-07-17,2024-11-11,2026-05-18,This media content covers compliance for partners. It provides engaging storytelling and brand alignment across digital channels.,Brand Management;Communication,Clients,Internal,Ad hoc,media;digital;social,N/A,No,https://sharepoint.bnpparibas.com/media/281,,Head of Comms;CMO,LATAM,Arval;BNP Paribas CIB;Cetelem,Medium-term,Strategic Decision,Cost Reduction,content;digital
MED_282,Operations,Innovation,Social Media;Corporate Website;Intranet,Awareness Campaign,Live Stream,Communication,Press & Media,Marketing,Sustainability Infographic Pack — S12,Pack Infographies Développement Durable — S12,4.1,French,English,Archived,2021-07-06,2024-01-02,2024-09-28,2025-12-19,This media content covers operations for public. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement;Content Production;Brand Management,Public;Regulators;Partners,Restricted,Monthly,campaign;innovation;transformation,Yes,No,https://intranet.bnpparibas.com/media/282,,,APAC,Hello bank!;Arval;BNP Paribas CIB,Immediate,Internal Initiative,Client Acquisition,content;engagement;brand
MED_283,Compliance,Data & AI;Operations,Teams;Social Media,Internal Campaign,Infographic,IT Operations,Press & Media,Employee Engagement,Brand Guidelines Video — S12,Vidéo Charte de la Marque — S12,2.0,English,German;English,Under Review,2022-12-29,2023-03-01,2024-09-13,2026-03-01,This media content covers compliance for regulators. It provides engaging storytelling and brand alignment across digital channels.,Content Production;Communication,Board;Managers;Partners,Public,Ad hoc,communication;digital;ESG,No,Yes,https://youtube.bnpparibas.com/283,,CDO;CIO,Americas,BNP Paribas CIB;Hello bank!;BNP Paribas SA,Short-term,Regulatory Change,Brand Awareness,engagement;communication
MED_284,Client Experience,Digital Transformation;Finance,Teams;Intranet;SharePoint,Brand Content,Campaign,HR,Employee Engagement,IT Operations,Client Experience Story Series — S12,Série Story Expérience Client — S12,2.0,French,German,Published,2021-01-29,2023-03-04,2024-07-31,2025-08-03,This media content covers client experience for partners. It provides engaging storytelling and brand alignment across digital channels.,Communication;Campaign Management;Content Production,All Employees;Public;Regulators,Restricted,Quarterly,communication;digital;brand;ESG,N/A,No,,,CEO;CMO,France;LATAM,Arval,Long-term,,,ESG;digital;media;engagement
MED_285,Innovation,Operations,YouTube;Podcast Platform,External Campaign,Campaign,Data Office,IT Operations,HR,Data & AI Awareness Campaign — S12,Campagne Sensibilisation Data & IA — S12,3.1,English,,Active,2023-04-14,2023-01-01,2024-10-01,2025-12-19,This media content covers innovation for clients. It provides engaging storytelling and brand alignment across digital channels.,Brand Management,Clients;All Employees;Regulators,Restricted,One-time,transformation;ESG,No,No,https://sharepoint.bnpparibas.com/media/285,,CEO,Americas,Cetelem;BNP Paribas SA,,Market Evolution,Cost Reduction,content;innovation;digital
MED_286,Digital Transformation,Client Experience;Data & AI,Social Media;Mass Mailing,Product Launch,Campaign,IT Operations,Marketing,Data Office,Townhall Live Stream 2024 — S12,Live Stream Townhall 2024 — S12,3.0,French,German,Active,2021-12-28,2024-11-14,2024-02-26,2026-10-26,This media content covers digital transformation for executive committee. It provides engaging storytelling and brand alignment across digital channels.,Campaign Management,Partners;All Employees,Public,Annual,engagement;awareness;brand;social;transformation,No,Yes,,,,APAC;Middle East,BNP Paribas SA;Hello bank!;Nickel,,Market Evolution,,media;digital;ESG
MED_287,Client Experience,Operations;Finance,Teams;Corporate Website,Product Launch,Article,Brand,Data Office,Employee Engagement,Green Finance Email Campaign — S12,Campagne Email Finance Verte — S12,1.2,English,,Approved,2021-10-25,2024-07-22,2025-04-05,2026-08-23,This media content covers client experience for board. It provides engaging storytelling and brand alignment across digital channels.,Brand Management,Clients;All Employees,Restricted,Monthly,media;content;ESG;campaign,No,Yes,https://sharepoint.bnpparibas.com/media/287,ESG Summit,CDO,APAC;Americas,BNP Paribas Cardif;Cetelem,Short-term,Internal Initiative,,content;engagement;transformation
MED_288,ESG,Innovation,Teams;Social Media;Podcast Platform,Training Series,Video,Communication,Social Media,IT Operations,People & Culture Podcast — S12,Podcast Personnes & Culture — S12,4.2,French,French;Italian,Active,2021-11-20,2023-05-07,2025-01-28,2025-07-12,This media content covers esg for managers. It provides engaging storytelling and brand alignment across digital channels.,Digital Publishing,Board;Managers;Public,Internal,One-time,innovation;awareness,No,Yes,,ESG Summit,CEO;CDO,Middle East,Cetelem;BNP Paribas Cardif;Nickel,Long-term,,,media;brand;campaign;digital
MED_289,ESG,Finance,Mass Mailing;Teams;YouTube,Internal Campaign,Infographic,HR,IT Operations,Data Office,Cybersecurity Awareness Month — S12,Mois Sensibilisation Cybersécurité — S12,3.2,English,Italian,Approved,2021-03-23,2024-04-03,2024-02-29,2025-10-25,This media content covers esg for regulators. It provides engaging storytelling and brand alignment across digital channels.,Communication;Content Production;Campaign Management,Managers,Internal,Monthly,ESG;awareness;campaign,No,No,https://sharepoint.bnpparibas.com/media/289,,,Europe,Hello bank!;BNP Paribas SA,Immediate,Internal Initiative,,awareness;brand
MED_290,Operations,Risk Management;Digital Transformation,Social Media;Corporate Website,Event Coverage,Podcast,Marketing,Communication,Communication,EXCO Strategy Presentation Video — S12,Vidéo Présentation COMEX Stratégie — S12,4.1,English,,Archived,2021-04-24,2023-02-25,2024-05-22,2025-09-16,This media content covers operations for public. It provides engaging storytelling and brand alignment across digital channels.,Content Production,Clients;All Employees,Confidential,Quarterly,media;transformation;campaign,In Progress,Yes,,,Head of Comms;CIO,Americas;LATAM,BNP Paribas Cardif;BNP Paribas SA,Immediate,Strategic Decision,Brand Awareness,communication;brand;ESG
MED_291,Operations,ESG;People & Culture,Teams;SharePoint;Podcast Platform,Editorial Series,Infographic,Employee Engagement,Communication,Social Media,Diversity & Inclusion Campaign — S12,Campagne Diversité & Inclusion — S12,2.0,English,German,Active,2023-06-04,2024-04-23,2024-02-19,2026-07-17,This media content covers operations for all employees. It provides engaging storytelling and brand alignment across digital channels.,Brand Management,Executive Committee,Public,Weekly,ESG;innovation,N/A,Yes,https://sharepoint.bnpparibas.com/media/291,,CEO,APAC;Middle East,BNP Paribas SA;Hello bank!,Long-term,,,ESG;brand
MED_292,Client Experience,People & Culture,YouTube,Internal Campaign,Interactive Content,Communication,IT Operations,Social Media,FinTech Innovation Series — S12,Série Innovation Fintech — S12,2.1,French,Italian;Spanish,Published,2021-07-04,2023-10-14,2024-03-04,2026-02-04,This media content covers client experience for board. It provides engaging storytelling and brand alignment across digital channels.,Communication;Digital Publishing,Partners;Executive Committee;All Employees,Public,Monthly,ESG;transformation,Yes,No,https://sharepoint.bnpparibas.com/media/292,Brand Event,CEO,Americas;Europe,Nickel;Cetelem;Arval,Immediate,Strategic Decision,Employee Engagement,brand;media;innovation;content
MED_293,Innovation,ESG,SharePoint,Training Series,Campaign,HR,Communication,Marketing,Risk Management Webinar — S12,Webinaire Gestion des Risques — S12,1.0,English,German,Published,2021-11-16,2025-01-29,2024-06-12,2026-12-12,This media content covers innovation for executive committee. It provides engaging storytelling and brand alignment across digital channels.,Stakeholder Engagement,Partners;Regulators,Public,Ad hoc,engagement;campaign;brand;content,In Progress,No,https://intranet.bnpparibas.com/media/293,Annual Results,,APAC,Arval;BNP Paribas SA,Long-term,Internal Initiative,Cost Reduction,transformation;content
MED_294,Data & AI,Compliance;Client Experience,Corporate Website,Product Launch,Campaign,Employee Engagement,Employee Engagement,Employee Engagement,Internal Brand Refresh Campaign — S12,Campagne Rafraîchissement Marque Interne — S12,4.2,French,German;Italian,Published,2022-03-05,2025-03-15,2024-07-30,2026-01-30,This media content covers data & ai for partners. It provides engaging storytelling and brand alignment across digital channels.,Digital Publishing;Content Production,Board;Managers;All Employees,Public,One-time,content;awareness;digital;transformation;engagement,No,No,https://sharepoint.bnpparibas.com/media/294,Brand Event,,Americas,BNP Paribas CIB,Short-term,Regulatory Change,,innovation;transformation
MED_295,Data & AI,Finance;Compliance,Intranet;Teams,Awareness Campaign,Article,Communication,Communication,IT Operations,Client Onboarding Digital Journey — S12,Parcours Digital Onboarding Client — S12,4.1,English,,Archived,2023-06-13,2023-06-14,2024-11-01,2026-06-27,This media content covers data & ai for public. It provides engaging storytelling and brand alignment across digital channels.,Communication;Campaign Management;Brand Management,Regulators;Executive Committee;Partners,Restricted,Ad hoc,communication;content,No,No,,,,Europe;Global,Hello bank!,Short-term,Client Request,Employee Engagement,awareness;campaign;content;innovation
MED_296,ESG,Client Experience,Corporate Website,External Campaign,Email,Press & Media,Brand,Strategy,ESG Reporting Interactive Tool — S12,Outil Interactif Reporting ESG — S12,3.2,French,,Published,2021-05-03,2023-02-14,2025-03-23,2025-10-19,This media content covers esg for board. It provides engaging storytelling and brand alignment across digital channels.,Communication,Board;All Employees;Executive Committee,Internal,Weekly,campaign;engagement;social;brand,Yes,No,https://intranet.bnpparibas.com/media/296,,,LATAM;Europe,Hello bank!;BNP Paribas SA,,Strategic Decision,Client Acquisition,transformation;campaign
